,Id_0,Id,Temporada,Ambito,Codreg,Codprov,Codcom,Numero,Nombre_inc,Utm_este,Utm_norte,Inicio_c,Combus_i,Causa_gene,Causa_espe,Pino_0010,Pino_11_17,Pino_18,Eucalipto,Otras_plan,Total_plan,Arbolado,Matorral,Pastizal,Total_veg,Agricola,Desechos,Total_otra,Sup_t_a,geometry
227,228,228.0,2016.0,EMPRESA,8.0,83.0,8307.0,38.0,PARCELAS GRANEROS,184926.0,5825747.0,,,Actividades recreativas,1.4.5. NI?OS JUGANDO CON FUEGO,0.0,0.77,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.78,MULTIPOINT (-3029972.171508156 -4675904.9408294335)
228,229,229.0,2016.0,EMPRESA,8.0,82.0,8202.0,213010512.0,YANE EFA,89142.0,5857436.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,MULTIPOINT (-2955284.7462538276 -4752340.782393234)
229,230,230.0,2016.0,EMPRESA,8.0,84.0,8414.0,213070292.0,LAS TOSCAS 2,172546.0,5965272.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,MULTIPOINT (-3085754.328270941 -4813764.256417397)
230,231,231.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010513.0,EL DESCABEZADO 2,116352.0,5838759.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,MULTIPOINT (-2971751.1933019795 -4721604.432566527)
231,232,232.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010514.0,COLCHA  LA,114486.0,5844907.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,MULTIPOINT (-2972988.004760969 -4728285.881220555)
232,233,233.0,2016.0,CONAF,8.0,84.0,8401.0,33.0,ULTRA ESTACION II,221582.0,5944865.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.1. PIROMANO (INSANO MENTAL QUE DISFRUTA DEL FUEGO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.4,MULTIPOINT (-3122450.4306094735 -4770904.49774185)
233,234,234.0,2016.0,CONAF,8.0,83.0,8301.0,34.0,MANQUEHUE,205630.0,5874005.0,FAENAS AGRICOLAS,PASTIZAL,Quema de desechos,1.8.7. REBROTE DE QUEMA ILEGAL PARA LIMPIA DE CAMINOS CANALES CUNETAS EN PREDIOS RUSTICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.15,MULTIPOINT (-3073070.121040496 -4711431.329232406)
234,235,235.0,2016.0,EMPRESA,8.0,83.0,8301.0,44.0,SAN RAMON Y STA ZAIRA,180585.0,5854550.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,MULTIPOINT (-3039927.4947492867 -4705217.544452123)
235,236,236.0,2016.0,EMPRESA,8.0,81.0,8111.0,213070306.0,SAN JOSE DEL RAYO,156736.0,5938663.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.08,MULTIPOINT (-3058060.660893312 -4796182.884633705)
236,237,237.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010524.0,RESERVA LOS RIOS,115811.0,5841816.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,0.0,0.015,MULTIPOINT (-2972729.883828948 -4724738.700246174)
237,238,238.0,2016.0,CONAF,8.0,83.0,8301.0,37.0,CANCHA RAYADA II,194287.0,5865033.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.25,0.2,0.45,0.0,0.0,0.0,0.52,MULTIPOINT (-3057976.29294567 -4708456.723047173)
238,239,239.0,2016.0,EMPRESA,8.0,81.0,8111.0,213070308.0,LOS ALTILLOS FBB,147368.0,5937449.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,MULTIPOINT (-3048633.7829427416 -4799531.921977505)
239,240,240.0,2016.0,CONAF,8.0,82.0,8206.0,38.0,LOS ALAMOS,110370.0,5825986.0,CAMINO SECUNDARIO,MATORRAL,Quema de desechos,1.8.13. USO DE FUEGO PARA ELIMINACION DE FAUNA NO DESEADA (ROEDORES REPTILES AVISPAS OTROS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.4,MULTIPOINT (-2959916.230576772 -4712525.376291851)
240,241,241.0,2016.0,CONAF,8.0,83.0,8301.0,39.0,VILLA LOS PROFESORES,200419.0,5848121.0,SENDERO,PASTIZAL,Actividades recreativas,1.4.5. NI?OS JUGANDO CON FUEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,MULTIPOINT (-3055537.9792173165 -4689477.38779279)
241,242,242.0,2016.0,EMPRESA,8.0,82.0,8206.0,213010529.0,ANIMAS DEL PILLO,109755.0,5827116.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0225,0.0,0.0,0.0,0.0225,MULTIPOINT (-2959889.6607371904 -4713885.468918383)
242,243,243.0,2016.0,EMPRESA,8.0,81.0,8102.0,213010532.0,PLAYA BLANCA,132090.0,5888172.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.15,MULTIPOINT (-3010506.8202669877 -4760439.073615838)
243,244,244.0,2016.0,CONAF,8.0,84.0,8401.0,41.0,CANCHA FERRO,222604.0,5944806.0,OTROS,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04,MULTIPOINT (-3123392.5638789055 -4770356.9749203585)
244,245,245.0,2016.0,EMPRESA,8.0,83.0,8301.0,48.0,SANTA ADRIANA PART.,215264.0,5860895.0,,,Faenas agricolas y pecuarias,1.2.3. QUEMA LEGAL CON OTROS FINES AGRICOLAS (QUEMA SANITARIA OTRAS),0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.7,MULTIPOINT (-3075813.870621247 -4694330.164491991)
245,246,246.0,2016.0,CONAF,8.0,83.0,8301.0,42.0,CANCHA RAYADA III,194164.0,5864348.0,OTROS,MATORRAL,Incendios intencionales,2.1.2. CONFLICTO ENTRE PERSONAS (VENGANZA CONFLICTOS FAMILIARES Y PASIONALES OTROS),0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,MULTIPOINT (-3057526.82343114 -4707868.807455471)
246,247,247.0,2016.0,CONAF,8.0,83.0,8301.0,43.0,LOS VARONES,215310.0,5860928.0,OTROS,DESECHOS,Faenas forestales,1.1.8. REBROTE DE QUEMA ILEGAL EN HABILITACION DE TERRENO FORESTAL,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.0,1.6,1.6,1.9,MULTIPOINT (-3075873.513486003 -4694339.00958835)
247,248,248.0,2016.0,EMPRESA,8.0,82.0,8207.0,49.0,HUILLINCO HIJUELA C LOTE,112017.0,5751179.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.26,MULTIPOINT (-2924802.29122475 -4641575.909282103)
248,249,249.0,2016.0,CONAF,8.0,81.0,8102.0,45.0,YOBILO,131401.0,5896546.0,SENDERO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.0,0.0,2.0,MULTIPOINT (-3013901.3892251235 -4768656.288638614)
249,250,250.0,2016.0,EMPRESA,8.0,83.0,8301.0,213070315.0,CANTERAS FORESTAL (HUMENCO),227449.0,5854389.0,,,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.018,0.0,0.0,0.0,0.018,MULTIPOINT (-3084186.899959596 -4682225.028732551)
250,251,251.0,2016.0,EMPRESA,8.0,82.0,8207.0,50.0,CHOQUE,117141.0,5759268.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,MULTIPOINT (-2933588.211998335 -4646632.333021428)
251,252,252.0,2016.0,EMPRESA,8.0,82.0,8207.0,51.0,TRANAQUEPE,116419.0,5762083.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-2934296.966864871 -4649626.465713851)
252,253,253.0,2016.0,CONAF,8.0,83.0,8301.0,46.0,CAMPO ALEGRE,211704.0,5845525.0,SENDERO,PASTIZAL,Actividades recreativas,1.4.2. USO DE FUEGO EN ACTIVIDADES DE CAZA,0.0,0.0,0.3,0.0,0.0,0.3,0.0,4.5,10.0,14.5,0.0,0.0,0.0,14.8,MULTIPOINT (-3064947.473664118 -4681514.380602282)
253,254,254.0,2016.0,EMPRESA,8.0,82.0,8206.0,213010540.0,CUYIMPALIHUE ORIENTE,113919.0,5817737.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.41,MULTIPOINT (-2959224.502867273 -4703053.1770407595)
254,255,255.0,2016.0,EMPRESA,8.0,81.0,8106.0,213010541.0,LOTA,131048.0,5886140.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,MULTIPOINT (-3008543.947357122 -4759029.629349127)
255,256,256.0,2016.0,EMPRESA,8.0,82.0,8206.0,213010542.0,LOS HERMANOS (ABP),113477.0,5819475.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.08,MULTIPOINT (-2959657.6458465303 -4704899.994952681)
256,257,257.0,2016.0,CONAF,8.0,84.0,8401.0,47.0,LOS MAITENES IV,224971.0,5941580.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,1.3,0.0,0.0,0.0,1.3,MULTIPOINT (-3124088.554376566 -4766154.497029996)
257,258,258.0,2016.0,EMPRESA,8.0,81.0,8105.0,52.0,SANTA MATILDE Y LOS OLIVO,154171.0,5881419.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,MULTIPOINT (-3028046.0731793866 -4743396.390079381)
258,259,259.0,2016.0,EMPRESA,8.0,81.0,8111.0,213070324.0,SAN JOSE DEL RAYO,156722.0,5938717.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,MULTIPOINT (-3058073.3528616107 -4796240.604690475)
259,260,260.0,2016.0,EMPRESA,8.0,82.0,8201.0,213010545.0,CHAPARRAL,94805.0,5822691.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.02,0.0,0.0,0.0,1.02,MULTIPOINT (-2943713.2505898154 -4717018.838166861)
260,261,261.0,2016.0,EMPRESA,8.0,81.0,8111.0,213070326.0,LOS TILOS,146922.0,5936961.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,MULTIPOINT (-3047978.74577541 -4799285.3820016645)
261,262,262.0,2016.0,EMPRESA,8.0,84.0,8403.0,213070327.0,QUEBRADA HONDA,167421.0,5991599.0,,,Actividades extincion incendios forestales   incendios estructurales u otros,1.6.3. INCENDIO ESTRUCTURAL (CAMPAMENTO FORESTAL CASA HABITACION U OTRAS EDIFICACIONES),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.24,MULTIPOINT (-3093466.2037965907 -4841124.532616362)
262,263,263.0,2016.0,EMPRESA,8.0,84.0,8414.0,3247.0,AMENAZA PREDIO EL TOLLO,167271.0,5992273.0,,,Actividades extincion incendios forestales   incendios estructurales u otros,1.6.3. INCENDIO ESTRUCTURAL (CAMPAMENTO FORESTAL CASA HABITACION U OTRAS EDIFICACIONES),0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,MULTIPOINT (-3093645.097083901 -4841833.850705439)
263,264,264.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010547.0,RIOS DE CHUE LOS,113916.0,5842531.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,0.0,0.0,0.0,1.3,MULTIPOINT (-2971297.8079333687 -4726331.531630509)
264,265,265.0,2016.0,EMPRESA,8.0,81.0,8106.0,213010548.0,LOTA,131604.0,5887935.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.005,MULTIPOINT (-3009934.7604183196 -4760450.765237508)
265,266,266.0,2016.0,EMPRESA,8.0,82.0,8202.0,213010551.0,PLAYA  LA (C.A.S.A.),122470.0,5872677.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.07,MULTIPOINT (-2993961.032542039 -4750511.628532456)
266,267,267.0,2016.0,CONAF,8.0,83.0,8313.0,48.0,LAS CRUCES,182655.0,5883094.0,CASA O REFUGIO,PASTIZAL,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.3,0.42,0.0,0.0,0.0,0.42,MULTIPOINT (-3055748.507873971 -4731179.049733331)
267,268,268.0,2016.0,EMPRESA,8.0,81.0,8106.0,213010553.0,LOTA,131813.0,5887802.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3010067.260405879 -4760224.569321677)
268,269,269.0,2016.0,EMPRESA,8.0,82.0,8207.0,55.0,PAILLACO PART.,114983.0,5753357.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-2928654.4726928165 -4642155.146986604)
269,270,270.0,2016.0,EMPRESA,8.0,82.0,8202.0,213010554.0,CASTANOS  LOS,115303.0,5868636.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.36,MULTIPOINT (-2985266.7889101654 -4750182.732180895)
270,271,271.0,2016.0,CONAF,8.0,83.0,8301.0,50.0,CANCHA RAYADA IV,194235.0,5865123.0,OTROS,PLANTACION PINO,Incendios intencionales,2.1.5. PROVOCADO POR PERSONA ENFERMA (LOCO O DEMENTE EXCLUIDO EL PIROMANO),0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,MULTIPOINT (-3057970.8912638524 -4708567.117976854)
271,272,272.0,2016.0,EMPRESA,8.0,83.0,8305.0,53.0,SAN JOSE PONIENTE,215467.0,5803586.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,MULTIPOINT (-3047963.7848053626 -4639993.394748487)
272,273,273.0,2016.0,EMPRESA,8.0,82.0,8207.0,54.0,MATRAQUIN,120061.0,5753163.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,MULTIPOINT (-2933318.331128117 -4639471.088206476)
273,274,274.0,2016.0,CONAF,8.0,83.0,8313.0,51.0,SAN MIGUEL,178943.0,5878692.0,TENDIDO ELECTRICO.,PLANTACION PINO,Accidentes electricos,1.9.2. CORTE DE CABLE POR CRECIMIENTO DE VEGETACION BAJO TENDIDO ELECTRICO,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,MULTIPOINT (-3050106.5541305477 -4728818.946172606)
274,275,275.0,2016.0,EMPRESA,8.0,82.0,8201.0,213010557.0,CHAPARRAL,110847.0,5827128.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.35,MULTIPOINT (-2960920.323401095 -4713364.7110884655)
275,276,276.0,2016.0,EMPRESA,8.0,81.0,8106.0,213010558.0,LOTA,131959.0,5887114.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3009872.2638680213 -4759506.302923879)
276,277,277.0,2016.0,CONAF,8.0,82.0,8203.0,52.0,REPOSO,115702.0,5805772.0,CAMINO SECUNDARIO,PLANTACION PINO,Faenas forestales,1.1.12. REBROTE DE QUEMA ILEGAL EN REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,MULTIPOINT (-2955053.6928955293 -4690953.715638215)
277,278,278.0,2016.0,EMPRESA,8.0,83.0,8301.0,213070335.0,CANTERAS FORESTAL (HUMENCO),227229.0,5854604.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.021,0.0,0.0,0.0,0.021,MULTIPOINT (-3084083.2782043107 -4682536.163750235)
278,279,279.0,2016.0,EMPRESA,8.0,81.0,8105.0,57.0,SANTA MATILDE Y LOS OLIVO,153608.0,5880595.0,,,Incendios intencionales,2.1.2. CONFLICTO ENTRE PERSONAS (VENGANZA CONFLICTOS FAMILIARES Y PASIONALES OTROS),0.0,0.37,0.0,0.15,0.0,0.52,0.0,0.2,0.0,0.2,0.0,0.06,0.06,0.78,MULTIPOINT (-3027116.214985964 -4742891.997870352)
279,280,280.0,2016.0,EMPRESA,8.0,81.0,8111.0,213070339.0,SAN JOSE DEL RAYO,156738.0,5939494.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.0,0.0,0.037,MULTIPOINT (-3058461.3218875714 -4796966.788447686)
280,281,281.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010563.0,EL DESCABEZADO 2,116250.0,5842392.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0025,MULTIPOINT (-2973422.275979757 -4725066.251392199)
281,282,282.0,2016.0,CONAF,8.0,83.0,8313.0,53.0,SANTA ROSA,178845.0,5878688.0,SENDERO,MATORRAL,Incendios de causa desconocida,4.1.2. NO DETERMINADA (LA CAUSA NO ES INVESTIGADA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3050012.025923976 -4728862.691962978)
282,283,283.0,2016.0,CONAF,8.0,83.0,8303.0,54.0,LA REFORMA,202609.0,5880705.0,FAENAS AGRICOLAS,PASTIZAL,Faenas agricolas y pecuarias,1.2.5. CHISPAS DE MAQUINARIAS EN FAENAS AGRICOLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.0,0.0,0.0,1.43,MULTIPOINT (-3073464.1067445637 -4719241.038969269)
283,284,284.0,2016.0,CONAF,8.0,81.0,8107.0,55.0,VILLA ITALIA,144440.0,5928002.0,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3041335.54567593 -4792024.283108093)
284,285,285.0,2016.0,EMPRESA,8.0,82.0,8203.0,58.0,LAUTARO,115623.0,5782076.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.49,0.17,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,MULTIPOINT (-2943374.32848696 -4668763.213148553)
285,286,286.0,2016.0,CONAF,8.0,81.0,8112.0,57.0,RAMUNTCHO,127192.0,5923613.0,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios intencionales,2.1.2. CONFLICTO ENTRE PERSONAS (VENGANZA CONFLICTOS FAMILIARES Y PASIONALES OTROS),0.0,0.0,0.1,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,MULTIPOINT (-3022969.03075454 -4796173.368867895)
286,287,287.0,2016.0,EMPRESA,8.0,82.0,8207.0,59.0,MATRAQUIN,119721.0,5752569.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,1.23,5.04,0.0,0.2,0.0,6.47,0.02,0.42,0.0,0.44,0.0,0.15,0.15,7.06,MULTIPOINT (-2932706.8550411197 -4639081.820946768)
287,288,288.0,2016.0,CONAF,8.0,84.0,8401.0,59.0,LOS MAITENES V,225698.0,5941418.0,OTROS,PASTIZAL,Actividades recreativas,1.4.3. USO DE FUEGO EN AREAS DE CAMPING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.23,2.23,0.0,0.0,0.0,2.23,MULTIPOINT (-3124701.0879302206 -4765650.764112212)
288,289,289.0,2016.0,CONAF,8.0,84.0,8413.0,60.0,CHILLANCITO ALTO,193562.0,5925358.0,OTROS,PASTIZAL,Quema de desechos,1.8.13. USO DE FUEGO PARA ELIMINACION DE FAUNA NO DESEADA (ROEDORES REPTILES AVISPAS OTROS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.47,0.77,0.0,0.0,0.0,0.77,MULTIPOINT (-3086490.5482564257 -4765893.252711572)
289,290,290.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010569.0,RESERVA LOS RIOS,114093.0,5843334.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.002,MULTIPOINT (-2971854.3820313592 -4726999.595334239)
290,291,291.0,2016.0,EMPRESA,8.0,82.0,8201.0,213010571.0,CHAPARRAL,94338.0,5821326.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0225,0.0,0.0,0.0,0.0225,MULTIPOINT (-2942610.529610829 -4715967.082638469)
291,292,292.0,2016.0,CONAF,8.0,84.0,8401.0,61.0,UNIVERSIDAD DEL BIOBIO,225037.0,5944976.0,CAMINO SECUNDARIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.16,MULTIPOINT (-3125785.0677881385 -4769348.278026242)
292,293,293.0,2016.0,EMPRESA,8.0,82.0,8205.0,213010573.0,EL DESCABEZADO 2,115921.0,5838111.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.24,MULTIPOINT (-2971031.1625634427 -4721205.533376332)
293,294,294.0,2016.0,CONAF,8.0,82.0,8207.0,62.0,MIQUIHUE,119309.0,5767329.0,CAMINO SECUNDARIO,MATORRAL,Actividades recreativas,1.4.3. USO DE FUEGO EN AREAS DE CAMPING,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,MULTIPOINT (-2939587.239384905 -4653123.250753285)
294,295,295.0,2016.0,CONAF,8.0,82.0,8203.0,66.0,ANTIQUINA LAS VEGAS,110884.0,5780178.0,SENDERO,PLANTACION PINO,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,6.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,MULTIPOINT (-2937999.713583396 -4669308.716636574)
295,296,296.0,2016.0,CONAF,8.0,83.0,8301.0,64.0,COPELAN,204591.0,5852591.0,INSTALACIONES INDUSTRIALES,PASTIZAL,Otras actividades,1.10.5. SOLDADURA Y MONTAJE DE ESTRUCTURAS VARIAS (TORRES DE ALTA TENSION OLEODUCTOS ETC.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.11,MULTIPOINT (-3061663.9642844633 -4691671.033862188)
